,Frame,prox,dist,prox_filtered,dist_filtered
198,198,13,0,11.0,0.0
199,199,12,0,11.0,0.0
200,200,12,0,11.0,0.0
201,201,13,0,11.0,0.0
202,202,9,0,11.0,0.0
203,203,12,0,12.0,0.0
204,204,12,0,12.0,0.0
205,205,13,0,12.0,0.0
206,206,9,0,12.0,0.0
207,207,11,0,12.0,0.0
208,208,12,0,12.0,0.0
209,209,12,0,11.0,0.0
210,210,12,0,11.0,0.0
211,211,11,0,11.0,0.0
212,212,13,0,11.0,0.0
213,213,12,0,10.0,0.0
214,214,12,0,10.0,0.0
215,215,11,0,9.0,0.0
216,216,13,0,9.0,0.0
217,217,12,0,9.0,0.0
218,218,12,0,8.0,0.0
219,219,12,0,9.0,0.0
220,220,11,0,9.0,0.0
221,221,4,0,9.0,0.0
222,222,1,0,9.0,0.0
223,223,6,0,8.0,0.0
224,224,7,0,8.0,0.0
225,225,1,0,8.0,0.0
226,226,1,0,8.0,0.0
227,227,0,0,8.0,0.0
228,228,4,0,7.0,0.0
229,229,3,0,7.0,0.0
230,230,9,0,7.0,0.0
231,231,13,0,7.0,0.0
232,232,12,0,7.0,0.0
233,233,12,0,7.0,0.0
234,234,12,0,7.0,0.0
235,235,5,0,8.0,0.0
236,236,6,0,8.0,0.0
237,237,8,0,8.0,0.0
238,238,8,0,8.0,0.0
239,239,5,0,9.0,0.0
240,240,5,0,9.0,0.0
241,241,6,0,9.0,0.0
242,242,12,0,10.0,0.0
243,243,13,0,10.0,0.0
244,244,9,0,10.0,0.0
245,245,11,0,10.0,0.0
246,246,12,0,9.0,0.0
247,247,9,0,9.0,0.0
248,248,9,0,9.0,0.0
249,249,11,0,9.0,0.0
250,250,12,0,9.0,0.0
251,251,12,0,9.0,0.0
252,252,9,0,9.0,0.0
253,253,10,0,9.0,0.0
254,254,11,0,9.0,0.0
255,255,11,0,9.0,0.0
256,256,8,0,9.0,0.0
257,257,12,0,9.0,0.0
258,258,8,0,9.0,0.0
259,259,0,0,9.0,0.0
260,260,6,0,9.0,0.0
261,261,9,0,10.0,0.0
262,262,1,0,10.0,0.0
263,263,5,0,10.0,0.0
264,264,10,0,10.0,0.0
265,265,11,0,10.0,0.0
266,266,12,0,10.0,0.0
267,267,11,0,10.0,0.0
268,268,9,0,10.0,0.0
269,269,12,0,10.0,0.0
270,270,12,0,10.0,0.0
271,271,12,0,10.0,0.0
272,272,12,0,10.0,0.0
273,273,12,0,11.0,0.0
274,274,11,0,11.0,0.0
275,275,12,0,11.0,0.0
276,276,13,0,11.0,0.0
277,277,13,0,11.0,0.0
278,278,12,0,11.0,0.0
279,279,12,0,10.0,0.0
280,280,12,0,10.0,0.0
281,281,13,0,10.0,0.0
282,282,9,0,9.0,0.0
283,283,9,0,9.0,0.0
284,284,12,0,8.0,0.0
285,285,9,0,8.0,0.0
286,286,10,0,8.0,0.0
287,287,11,0,7.0,0.0
288,288,8,0,7.0,0.0
289,289,5,0,7.0,0.0
290,290,4,0,7.0,0.0
291,291,2,0,6.0,0.0
292,292,1,0,6.0,0.0
293,293,3,0,6.0,0.0
294,294,0,0,5.0,0.0
295,295,1,0,5.0,0.0
296,296,6,0,4.0,0.0
297,297,1,0,4.0,0.0
298,298,2,0,4.0,0.0
299,299,6,0,3.0,0.0
300,300,6,0,3.0,0.0
301,301,0,0,2.0,0.0
302,302,9,0,2.0,0.0
303,303,5,0,2.0,0.0
304,304,6,0,2.0,0.0
305,305,4,0,2.0,0.0
306,306,1,0,2.0,0.0
307,307,0,0,2.0,0.0
308,308,0,0,2.0,0.0
309,309,0,0,2.0,0.0
310,310,0,0,2.0,0.0
311,311,0,0,2.0,0.0
312,312,0,0,1.0,0.0
313,313,0,0,1.0,0.0
314,314,0,0,1.0,0.0
315,315,0,0,1.0,0.0
316,316,1,0,1.0,0.0
317,317,1,0,1.0,0.0
318,318,0,0,1.0,0.0
319,319,0,0,1.0,0.0
320,320,1,0,1.0,0.0
321,321,0,0,1.0,0.0
322,322,1,0,2.0,0.0
323,323,1,0,2.0,0.0
324,324,0,0,2.0,0.0
325,325,0,0,2.0,0.0
326,326,0,0,2.0,0.0
327,327,0,0,2.0,0.0
328,328,1,0,2.0,0.0
329,329,4,0,2.0,0.0
330,330,2,0,2.0,0.0
331,331,6,0,2.0,0.0
332,332,10,0,3.0,0.0
333,333,3,0,3.0,0.0
334,334,7,0,3.0,0.0
335,335,3,0,3.0,0.0
336,336,2,0,3.0,0.0
337,337,4,0,3.0,0.0
338,338,0,0,3.0,0.0
339,339,3,0,4.0,0.0
340,340,1,0,4.0,0.0
341,341,1,0,4.0,0.0
342,342,6,0,3.0,0.0
343,343,6,0,3.0,0.0
344,344,3,0,3.0,0.0
345,345,6,0,3.0,0.0
346,346,1,0,3.0,0.0
347,347,6,0,3.0,0.0
348,348,0,0,3.0,0.0
349,349,3,0,3.0,0.0
350,350,6,0,3.0,0.0
351,351,4,0,3.0,0.0
352,352,2,0,3.0,0.0
353,353,0,0,3.0,0.0
354,354,0,0,3.0,0.0
355,355,0,0,3.0,0.0
356,356,1,0,3.0,0.0
357,357,6,0,3.0,0.0
358,358,7,0,3.0,0.0
359,359,6,0,3.0,0.0
360,360,6,0,3.0,0.0
361,361,3,0,4.0,0.0
362,362,5,0,4.0,0.0
363,363,0,0,4.0,0.0
364,364,3,0,4.0,0.0
365,365,0,0,5.0,0.0
366,366,0,0,5.0,0.0
367,367,2,0,6.0,0.0
368,368,0,0,6.0,0.0
369,369,5,0,7.0,0.0
370,370,4,0,7.0,0.0
371,371,4,0,7.0,0.0
372,372,10,0,8.0,0.0
373,373,13,0,8.0,0.0
374,374,13,0,8.0,0.0
375,375,9,0,8.0,0.0
376,376,13,0,9.0,0.0
377,377,13,0,9.0,0.0
378,378,13,0,10.0,0.0
379,379,13,0,10.0,0.0
380,380,13,0,11.0,0.0
381,381,13,0,11.0,0.0
382,382,11,0,11.0,0.0
383,383,12,0,11.0,0.0
384,384,11,0,11.0,0.0
385,385,12,0,11.0,0.0
386,386,12,0,10.0,0.0
387,387,10,0,10.0,0.0
388,388,13,0,10.0,0.0
389,389,12,0,10.0,0.0
390,390,13,0,9.0,0.0
391,391,12,0,9.0,0.0
392,392,9,0,9.0,0.0
393,393,9,0,8.0,0.0
394,394,9,0,8.0,0.0
395,395,4,0,8.0,0.0
396,396,8,0,7.0,0.0
397,397,4,0,7.0,0.0
398,398,1,0,6.0,0.0
399,399,2,0,6.0,0.0
400,400,4,0,6.0,0.0
401,401,9,0,5.0,0.0
402,402,3,0,5.0,0.0
